id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
4509,electrolizer,2030,8,21,21,0.0
4510,electrolizer,2030,8,22,22,0.0
4511,electrolizer,2030,8,23,23,0.0
4512,electrolizer,2030,8,24,24,0.0
4513,electrolizer,2030,9,1,1,0.0
4514,electrolizer,2030,9,2,2,0.0
4515,electrolizer,2030,9,3,3,0.0
4516,electrolizer,2030,9,4,4,0.0
4517,electrolizer,2030,9,5,5,0.0
4518,electrolizer,2030,9,6,6,0.0
4519,electrolizer,2030,9,7,7,0.0
4520,electrolizer,2030,9,8,8,0.0
4521,electrolizer,2030,9,9,9,0.0
4522,electrolizer,2030,9,10,10,0.0
4523,electrolizer,2030,9,11,11,0.0
4524,electrolizer,2030,9,12,12,0.0
4525,electrolizer,2030,9,13,13,0.0
4526,electrolizer,2030,9,14,14,0.0
4527,electrolizer,2030,9,15,15,0.0
4528,electrolizer,2030,9,16,16,0.0
4529,electrolizer,2030,9,17,17,0.0
4530,electrolizer,2030,9,18,18,0.0
4531,electrolizer,2030,9,19,19,0.0
4532,electrolizer,2030,9,20,20,0.0
4533,electrolizer,2030,9,21,21,0.0
4534,electrolizer,2030,9,22,22,0.0
4535,electrolizer,2030,9,23,23,0.0
4536,electrolizer,2030,9,24,24,0.0
4537,electrolizer,2030,10,1,1,0.0
4538,electrolizer,2030,10,2,2,0.0
4539,electrolizer,2030,10,3,3,0.0
4540,electrolizer,2030,10,4,4,0.0
4541,electrolizer,2030,10,5,5,0.0
4542,electrolizer,2030,10,6,6,0.0
4543,electrolizer,2030,10,7,7,0.0
4544,electrolizer,2030,10,8,8,0.0
4545,electrolizer,2030,10,9,9,0.0
4546,electrolizer,2030,10,10,10,0.0
4547,electrolizer,2030,10,11,11,0.0
4548,electrolizer,2030,10,12,12,0.0
4549,electrolizer,2030,10,13,13,0.0
4550,electrolizer,2030,10,14,14,0.0
4551,electrolizer,2030,10,15,15,0.0
4552,electrolizer,2030,10,16,16,0.0
4553,electrolizer,2030,10,17,17,0.0
4554,electrolizer,2030,10,18,18,0.0
4555,electrolizer,2030,10,19,19,0.0
4556,electrolizer,2030,10,20,20,0.0
4557,electrolizer,2030,10,21,21,0.0
4558,electrolizer,2030,10,22,22,0.0
4559,electrolizer,2030,10,23,23,0.0
4560,electrolizer,2030,10,24,24,0.0
4561,electrolizer,2030,11,1,1,0.0
4562,electrolizer,2030,11,2,2,0.0
4563,electrolizer,2030,11,3,3,0.0
4564,electrolizer,2030,11,4,4,0.0
4565,electrolizer,2030,11,5,5,0.0
4566,electrolizer,2030,11,6,6,0.0
4567,electrolizer,2030,11,7,7,0.0
4568,electrolizer,2030,11,8,8,0.0
4569,electrolizer,2030,11,9,9,0.0
4570,electrolizer,2030,11,10,10,0.0
4571,electrolizer,2030,11,11,11,0.0
4572,electrolizer,2030,11,12,12,0.0
4573,electrolizer,2030,11,13,13,0.0
4574,electrolizer,2030,11,14,14,0.0
4575,electrolizer,2030,11,15,15,0.0
4576,electrolizer,2030,11,16,16,0.0
4577,electrolizer,2030,11,17,17,0.0
4578,electrolizer,2030,11,18,18,0.0
4579,electrolizer,2030,11,19,19,0.0
4580,electrolizer,2030,11,20,20,0.0
4581,electrolizer,2030,11,21,21,0.0
4582,electrolizer,2030,11,22,22,0.0
4583,electrolizer,2030,11,23,23,0.0
4584,electrolizer,2030,11,24,24,0.0
4585,electrolizer,2030,12,1,1,0.0
4586,electrolizer,2030,12,2,2,0.0
4587,electrolizer,2030,12,3,3,0.0
4588,electrolizer,2030,12,4,4,0.0
4589,electrolizer,2030,12,5,5,0.0
4590,electrolizer,2030,12,6,6,0.0
4591,electrolizer,2030,12,7,7,0.0
4592,electrolizer,2030,12,8,8,0.0
4593,electrolizer,2030,12,9,9,0.0
4594,electrolizer,2030,12,10,10,0.0
4595,electrolizer,2030,12,11,11,0.0
4596,electrolizer,2030,12,12,12,0.0
4597,electrolizer,2030,12,13,13,0.0
4598,electrolizer,2030,12,14,14,0.0
4599,electrolizer,2030,12,15,15,0.0
4600,electrolizer,2030,12,16,16,0.0
4601,electrolizer,2030,12,17,17,0.0
4602,electrolizer,2030,12,18,18,0.0
4603,electrolizer,2030,12,19,19,0.0
4604,electrolizer,2030,12,20,20,0.0
4605,electrolizer,2030,12,21,21,0.0
4606,electrolizer,2030,12,22,22,0.0
4607,electrolizer,2030,12,23,23,0.0
4608,electrolizer,2030,12,24,24,0.0
4609,electrolizer,2030,13,1,1,0.0
4610,electrolizer,2030,13,2,2,0.0
4611,electrolizer,2030,13,3,3,0.0
4612,electrolizer,2030,13,4,4,0.0
4613,electrolizer,2030,13,5,5,0.0
4614,electrolizer,2030,13,6,6,0.0
4615,electrolizer,2030,13,7,7,0.0
4616,electrolizer,2030,13,8,8,0.0
4617,electrolizer,2030,13,9,9,0.0
4618,electrolizer,2030,13,10,10,0.0
4619,electrolizer,2030,13,11,11,0.0
4620,electrolizer,2030,13,12,12,0.0
4621,electrolizer,2030,13,13,13,0.0
4622,electrolizer,2030,13,14,14,0.0
4623,electrolizer,2030,13,15,15,0.0
4624,electrolizer,2030,13,16,16,0.0
4625,electrolizer,2030,13,17,17,0.0
4626,electrolizer,2030,13,18,18,0.0
4627,electrolizer,2030,13,19,19,0.0
4628,electrolizer,2030,13,20,20,0.0
4629,electrolizer,2030,13,21,21,0.0
4630,electrolizer,2030,13,22,22,0.0
4631,electrolizer,2030,13,23,23,0.0
4632,electrolizer,2030,13,24,24,0.0
4633,electrolizer,2030,14,1,1,0.0
4634,electrolizer,2030,14,2,2,0.0
4635,electrolizer,2030,14,3,3,0.0
4636,electrolizer,2030,14,4,4,0.0
4637,electrolizer,2030,14,5,5,0.0
4638,electrolizer,2030,14,6,6,0.0
4639,electrolizer,2030,14,7,7,0.0
4640,electrolizer,2030,14,8,8,0.0
4641,electrolizer,2030,14,9,9,0.0
4642,electrolizer,2030,14,10,10,0.0
4643,electrolizer,2030,14,11,11,0.0
4644,electrolizer,2030,14,12,12,0.0
4645,electrolizer,2030,14,13,13,0.0
4646,electrolizer,2030,14,14,14,0.0
4647,electrolizer,2030,14,15,15,0.0
4648,electrolizer,2030,14,16,16,0.0
4649,electrolizer,2030,14,17,17,0.0
4650,electrolizer,2030,14,18,18,0.0
4651,electrolizer,2030,14,19,19,0.0
4652,electrolizer,2030,14,20,20,0.0
4653,electrolizer,2030,14,21,21,0.0
4654,electrolizer,2030,14,22,22,0.0
4655,electrolizer,2030,14,23,23,0.0
4656,electrolizer,2030,14,24,24,0.0
4657,electrolizer,2030,15,1,1,0.0
4658,electrolizer,2030,15,2,2,0.0
4659,electrolizer,2030,15,3,3,0.0
4660,electrolizer,2030,15,4,4,0.0
4661,electrolizer,2030,15,5,5,0.0
4662,electrolizer,2030,15,6,6,0.0
4663,electrolizer,2030,15,7,7,0.0
4664,electrolizer,2030,15,8,8,0.0
4665,electrolizer,2030,15,9,9,0.0
4666,electrolizer,2030,15,10,10,0.0
4667,electrolizer,2030,15,11,11,0.0
4668,electrolizer,2030,15,12,12,0.0
4669,electrolizer,2030,15,13,13,0.0
4670,electrolizer,2030,15,14,14,0.0
4671,electrolizer,2030,15,15,15,0.0
4672,electrolizer,2030,15,16,16,0.0
4673,electrolizer,2030,15,17,17,0.0
4674,electrolizer,2030,15,18,18,0.0
4675,electrolizer,2030,15,19,19,0.0
4676,electrolizer,2030,15,20,20,0.0
4677,electrolizer,2030,15,21,21,0.0
4678,electrolizer,2030,15,22,22,0.0
4679,electrolizer,2030,15,23,23,0.0
4680,electrolizer,2030,15,24,24,0.0
4681,electrolizer,2030,16,1,1,0.0
4682,electrolizer,2030,16,2,2,0.0
4683,electrolizer,2030,16,3,3,0.0
4684,electrolizer,2030,16,4,4,0.0
4685,electrolizer,2030,16,5,5,0.0
4686,electrolizer,2030,16,6,6,0.0
4687,electrolizer,2030,16,7,7,0.0
4688,electrolizer,2030,16,8,8,0.0
4689,electrolizer,2030,16,9,9,0.0
4690,electrolizer,2030,16,10,10,0.0
4691,electrolizer,2030,16,11,11,0.0
4692,electrolizer,2030,16,12,12,0.0
4693,electrolizer,2030,16,13,13,0.0
4694,electrolizer,2030,16,14,14,0.0
4695,electrolizer,2030,16,15,15,0.0
4696,electrolizer,2030,16,16,16,0.0
4697,electrolizer,2030,16,17,17,0.0
4698,electrolizer,2030,16,18,18,0.0
4699,electrolizer,2030,16,19,19,0.0
4700,electrolizer,2030,16,20,20,0.0
4701,electrolizer,2030,16,21,21,0.0
4702,electrolizer,2030,16,22,22,0.0
4703,electrolizer,2030,16,23,23,0.0
4704,electrolizer,2030,16,24,24,0.0
4705,electrolizer,2030,17,1,1,0.0
4706,electrolizer,2030,17,2,2,0.0
4707,electrolizer,2030,17,3,3,0.0
4708,electrolizer,2030,17,4,4,0.0
4709,electrolizer,2030,17,5,5,0.0
4710,electrolizer,2030,17,6,6,0.0
4711,electrolizer,2030,17,7,7,0.0
4712,electrolizer,2030,17,8,8,0.0
4713,electrolizer,2030,17,9,9,0.0
4714,electrolizer,2030,17,10,10,0.0
4715,electrolizer,2030,17,11,11,0.0
4716,electrolizer,2030,17,12,12,0.0
4717,electrolizer,2030,17,13,13,0.0
4718,electrolizer,2030,17,14,14,0.0
4719,electrolizer,2030,17,15,15,0.0
4720,electrolizer,2030,17,16,16,0.0
4721,electrolizer,2030,17,17,17,0.0
4722,electrolizer,2030,17,18,18,0.0
4723,electrolizer,2030,17,19,19,0.0
4724,electrolizer,2030,17,20,20,0.0
4725,electrolizer,2030,17,21,21,0.0
4726,electrolizer,2030,17,22,22,0.0
4727,electrolizer,2030,17,23,23,0.0
4728,electrolizer,2030,17,24,24,0.0
4729,electrolizer,2030,18,1,1,0.0
4730,electrolizer,2030,18,2,2,0.0
4731,electrolizer,2030,18,3,3,0.0
4732,electrolizer,2030,18,4,4,0.0
4733,electrolizer,2030,18,5,5,0.0
4734,electrolizer,2030,18,6,6,0.0
4735,electrolizer,2030,18,7,7,0.0
4736,electrolizer,2030,18,8,8,0.0
4737,electrolizer,2030,18,9,9,0.0
4738,electrolizer,2030,18,10,10,0.0
4739,electrolizer,2030,18,11,11,0.0
4740,electrolizer,2030,18,12,12,0.0
4741,electrolizer,2030,18,13,13,0.0
4742,electrolizer,2030,18,14,14,0.0
4743,electrolizer,2030,18,15,15,0.0
4744,electrolizer,2030,18,16,16,0.0
4745,electrolizer,2030,18,17,17,0.0
4746,electrolizer,2030,18,18,18,0.0
4747,electrolizer,2030,18,19,19,0.0
4748,electrolizer,2030,18,20,20,0.0
4749,electrolizer,2030,18,21,21,0.0
4750,electrolizer,2030,18,22,22,0.0
4751,electrolizer,2030,18,23,23,0.0
4752,electrolizer,2030,18,24,24,0.0
4753,electrolizer,2030,19,1,1,0.0
4754,electrolizer,2030,19,2,2,0.0
4755,electrolizer,2030,19,3,3,0.0
4756,electrolizer,2030,19,4,4,0.0
4757,electrolizer,2030,19,5,5,0.0
4758,electrolizer,2030,19,6,6,0.0
4759,electrolizer,2030,19,7,7,0.0
4760,electrolizer,2030,19,8,8,0.0
4761,electrolizer,2030,19,9,9,0.0
4762,electrolizer,2030,19,10,10,0.0
4763,electrolizer,2030,19,11,11,0.0
4764,electrolizer,2030,19,12,12,0.0
4765,electrolizer,2030,19,13,13,0.0
4766,electrolizer,2030,19,14,14,0.0
4767,electrolizer,2030,19,15,15,0.0
4768,electrolizer,2030,19,16,16,0.0
4769,electrolizer,2030,19,17,17,0.0
4770,electrolizer,2030,19,18,18,0.0
4771,electrolizer,2030,19,19,19,0.0
4772,electrolizer,2030,19,20,20,0.0
4773,electrolizer,2030,19,21,21,0.0
4774,electrolizer,2030,19,22,22,0.0
4775,electrolizer,2030,19,23,23,0.0
4776,electrolizer,2030,19,24,24,0.0
4777,electrolizer,2030,20,1,1,0.0
4778,electrolizer,2030,20,2,2,0.0
4779,electrolizer,2030,20,3,3,0.0
4780,electrolizer,2030,20,4,4,0.0
4781,electrolizer,2030,20,5,5,0.0
4782,electrolizer,2030,20,6,6,0.0
4783,electrolizer,2030,20,7,7,0.0
4784,electrolizer,2030,20,8,8,0.0
4785,electrolizer,2030,20,9,9,0.0
4786,electrolizer,2030,20,10,10,0.0
4787,electrolizer,2030,20,11,11,0.0
4788,electrolizer,2030,20,12,12,0.0
4789,electrolizer,2030,20,13,13,0.0
4790,electrolizer,2030,20,14,14,0.0
4791,electrolizer,2030,20,15,15,0.0
4792,electrolizer,2030,20,16,16,0.0
4793,electrolizer,2030,20,17,17,0.0
4794,electrolizer,2030,20,18,18,0.0
4795,electrolizer,2030,20,19,19,0.0
4796,electrolizer,2030,20,20,20,0.0
4797,electrolizer,2030,20,21,21,0.0
4798,electrolizer,2030,20,22,22,0.0
4799,electrolizer,2030,20,23,23,0.0
4800,electrolizer,2030,20,24,24,0.0
4801,electrolizer,2030,21,1,1,0.0
4802,electrolizer,2030,21,2,2,0.0
4803,electrolizer,2030,21,3,3,0.0
4804,electrolizer,2030,21,4,4,0.0
4805,electrolizer,2030,21,5,5,0.0
4806,electrolizer,2030,21,6,6,0.0
4807,electrolizer,2030,21,7,7,0.0
4808,electrolizer,2030,21,8,8,0.0
4809,electrolizer,2030,21,9,9,0.0
4810,electrolizer,2030,21,10,10,0.0
4811,electrolizer,2030,21,11,11,0.0
4812,electrolizer,2030,21,12,12,0.0
4813,electrolizer,2030,21,13,13,0.0
4814,electrolizer,2030,21,14,14,0.0
4815,electrolizer,2030,21,15,15,0.0
4816,electrolizer,2030,21,16,16,0.0
4817,electrolizer,2030,21,17,17,0.0
4818,electrolizer,2030,21,18,18,0.0
4819,electrolizer,2030,21,19,19,0.0
4820,electrolizer,2030,21,20,20,0.0
4821,electrolizer,2030,21,21,21,0.0
4822,electrolizer,2030,21,22,22,0.0
4823,electrolizer,2030,21,23,23,0.0
4824,electrolizer,2030,21,24,24,0.0
4825,electrolizer,2030,22,1,1,0.0
4826,electrolizer,2030,22,2,2,0.0
4827,electrolizer,2030,22,3,3,0.0
4828,electrolizer,2030,22,4,4,0.0
4829,electrolizer,2030,22,5,5,0.0
4830,electrolizer,2030,22,6,6,0.0
4831,electrolizer,2030,22,7,7,0.0
4832,electrolizer,2030,22,8,8,0.0
4833,electrolizer,2030,22,9,9,0.0
4834,electrolizer,2030,22,10,10,0.0
4835,electrolizer,2030,22,11,11,0.0
4836,electrolizer,2030,22,12,12,0.0
4837,electrolizer,2030,22,13,13,0.0
4838,electrolizer,2030,22,14,14,0.0
4839,electrolizer,2030,22,15,15,0.0
4840,electrolizer,2030,22,16,16,0.0
4841,electrolizer,2030,22,17,17,0.0
4842,electrolizer,2030,22,18,18,0.0
4843,electrolizer,2030,22,19,19,0.0
4844,electrolizer,2030,22,20,20,0.0
4845,electrolizer,2030,22,21,21,0.0
4846,electrolizer,2030,22,22,22,0.0
4847,electrolizer,2030,22,23,23,0.0
4848,electrolizer,2030,22,24,24,0.0
4849,electrolizer,2030,23,1,1,0.0
4850,electrolizer,2030,23,2,2,0.0
4851,electrolizer,2030,23,3,3,0.0
4852,electrolizer,2030,23,4,4,0.0
4853,electrolizer,2030,23,5,5,0.0
4854,electrolizer,2030,23,6,6,0.0
4855,electrolizer,2030,23,7,7,0.0
4856,electrolizer,2030,23,8,8,0.0
4857,electrolizer,2030,23,9,9,0.0
4858,electrolizer,2030,23,10,10,0.0
4859,electrolizer,2030,23,11,11,0.0
4860,electrolizer,2030,23,12,12,0.0
4861,electrolizer,2030,23,13,13,0.0
4862,electrolizer,2030,23,14,14,0.0
4863,electrolizer,2030,23,15,15,0.0
4864,electrolizer,2030,23,16,16,0.0
4865,electrolizer,2030,23,17,17,0.0
4866,electrolizer,2030,23,18,18,0.0
4867,electrolizer,2030,23,19,19,0.0
4868,electrolizer,2030,23,20,20,0.0
4869,electrolizer,2030,23,21,21,0.0
4870,electrolizer,2030,23,22,22,0.0
4871,electrolizer,2030,23,23,23,0.0
4872,electrolizer,2030,23,24,24,0.0
4873,electrolizer,2030,24,1,1,0.0
4874,electrolizer,2030,24,2,2,0.0
4875,electrolizer,2030,24,3,3,0.0
4876,electrolizer,2030,24,4,4,0.0
4877,electrolizer,2030,24,5,5,0.0
4878,electrolizer,2030,24,6,6,0.0
4879,electrolizer,2030,24,7,7,0.0
4880,electrolizer,2030,24,8,8,0.0
4881,electrolizer,2030,24,9,9,0.0
4882,electrolizer,2030,24,10,10,0.0
4883,electrolizer,2030,24,11,11,0.0
4884,electrolizer,2030,24,12,12,0.0
4885,electrolizer,2030,24,13,13,0.0
4886,electrolizer,2030,24,14,14,0.0
4887,electrolizer,2030,24,15,15,0.0
4888,electrolizer,2030,24,16,16,0.0
4889,electrolizer,2030,24,17,17,0.0
4890,electrolizer,2030,24,18,18,0.0
4891,electrolizer,2030,24,19,19,0.0
4892,electrolizer,2030,24,20,20,0.0
4893,electrolizer,2030,24,21,21,0.0
4894,electrolizer,2030,24,22,22,0.0
4895,electrolizer,2030,24,23,23,0.0
4896,electrolizer,2030,24,24,24,0.0
4897,electrolizer,2030,25,1,1,0.0
4898,electrolizer,2030,25,2,2,0.0
4899,electrolizer,2030,25,3,3,0.0
4900,electrolizer,2030,25,4,4,0.0
4901,electrolizer,2030,25,5,5,0.0
4902,electrolizer,2030,25,6,6,0.0
4903,electrolizer,2030,25,7,7,0.0
4904,electrolizer,2030,25,8,8,0.0
4905,electrolizer,2030,25,9,9,0.0
4906,electrolizer,2030,25,10,10,0.0
4907,electrolizer,2030,25,11,11,0.0
4908,electrolizer,2030,25,12,12,0.0
4909,electrolizer,2030,25,13,13,0.0
4910,electrolizer,2030,25,14,14,0.0
4911,electrolizer,2030,25,15,15,0.0
4912,electrolizer,2030,25,16,16,0.0
4913,electrolizer,2030,25,17,17,0.0
4914,electrolizer,2030,25,18,18,0.0
4915,electrolizer,2030,25,19,19,0.0
4916,electrolizer,2030,25,20,20,0.0
4917,electrolizer,2030,25,21,21,0.0
4918,electrolizer,2030,25,22,22,0.0
4919,electrolizer,2030,25,23,23,0.0
4920,electrolizer,2030,25,24,24,0.0
4921,electrolizer,2030,26,1,1,-0.10900794001071369
4922,electrolizer,2030,26,2,2,-0.10900794001071369
4923,electrolizer,2030,26,3,3,-0.10900794001071369
4924,electrolizer,2030,26,4,4,-0.10900794001071369
4925,electrolizer,2030,26,5,5,-0.10900794001071369
4926,electrolizer,2030,26,6,6,-0.10900794001071369
4927,electrolizer,2030,26,7,7,-0.10900794001071369
4928,electrolizer,2030,26,8,8,-0.10900794001071369
4929,electrolizer,2030,26,9,9,-0.10900794001071369
4930,electrolizer,2030,26,10,10,-0.10900794001071369
4931,electrolizer,2030,26,11,11,-0.10900794001071369
4932,electrolizer,2030,26,12,12,-0.10900794001071369
4933,electrolizer,2030,26,13,13,-0.10900794001071369
4934,electrolizer,2030,26,14,14,-0.10900794001071369
4935,electrolizer,2030,26,15,15,-0.10900794001071369
4936,electrolizer,2030,26,16,16,-0.10900794001071369
4937,electrolizer,2030,26,17,17,-0.10900794001071369
4938,electrolizer,2030,26,18,18,-0.10900794001071369
4939,electrolizer,2030,26,19,19,-0.10900794001071369
4940,electrolizer,2030,26,20,20,-0.10900794001071369
4941,electrolizer,2030,26,21,21,-0.10900794001071369
4942,electrolizer,2030,26,22,22,-0.10900794001071369
4943,electrolizer,2030,26,23,23,-0.10900794001071369
4944,electrolizer,2030,26,24,24,-0.10900794001071369
4945,electrolizer,2030,27,1,1,0.0
4946,electrolizer,2030,27,2,2,0.0
4947,electrolizer,2030,27,3,3,0.0
4948,electrolizer,2030,27,4,4,0.0
4949,electrolizer,2030,27,5,5,0.0
4950,electrolizer,2030,27,6,6,0.0
4951,electrolizer,2030,27,7,7,0.0
4952,electrolizer,2030,27,8,8,0.0
4953,electrolizer,2030,27,9,9,0.0
4954,electrolizer,2030,27,10,10,0.0
4955,electrolizer,2030,27,11,11,0.0
4956,electrolizer,2030,27,12,12,0.0
4957,electrolizer,2030,27,13,13,0.0
4958,electrolizer,2030,27,14,14,0.0
4959,electrolizer,2030,27,15,15,0.0
4960,electrolizer,2030,27,16,16,0.0
4961,electrolizer,2030,27,17,17,0.0
4962,electrolizer,2030,27,18,18,0.0
4963,electrolizer,2030,27,19,19,0.0
4964,electrolizer,2030,27,20,20,0.0
4965,electrolizer,2030,27,21,21,0.0
4966,electrolizer,2030,27,22,22,0.0
4967,electrolizer,2030,27,23,23,0.0
4968,electrolizer,2030,27,24,24,0.0
4969,electrolizer,2030,28,1,1,0.0
4970,electrolizer,2030,28,2,2,0.0
4971,electrolizer,2030,28,3,3,0.0
4972,electrolizer,2030,28,4,4,0.0
4973,electrolizer,2030,28,5,5,0.0
4974,electrolizer,2030,28,6,6,0.0
4975,electrolizer,2030,28,7,7,0.0
4976,electrolizer,2030,28,8,8,0.0
4977,electrolizer,2030,28,9,9,0.0
4978,electrolizer,2030,28,10,10,0.0
4979,electrolizer,2030,28,11,11,0.0
4980,electrolizer,2030,28,12,12,0.0
4981,electrolizer,2030,28,13,13,0.0
4982,electrolizer,2030,28,14,14,0.0
4983,electrolizer,2030,28,15,15,0.0
4984,electrolizer,2030,28,16,16,0.0
4985,electrolizer,2030,28,17,17,0.0
4986,electrolizer,2030,28,18,18,0.0
4987,electrolizer,2030,28,19,19,0.0
4988,electrolizer,2030,28,20,20,0.0
4989,electrolizer,2030,28,21,21,0.0
4990,electrolizer,2030,28,22,22,0.0
4991,electrolizer,2030,28,23,23,0.0
4992,electrolizer,2030,28,24,24,0.0
4993,electrolizer,2030,29,1,1,0.0
4994,electrolizer,2030,29,2,2,0.0
4995,electrolizer,2030,29,3,3,0.0
4996,electrolizer,2030,29,4,4,0.0
4997,electrolizer,2030,29,5,5,0.0
4998,electrolizer,2030,29,6,6,0.0
4999,electrolizer,2030,29,7,7,0.0
5000,electrolizer,2030,29,8,8,0.0
5001,electrolizer,2030,29,9,9,0.0
5002,electrolizer,2030,29,10,10,0.0
5003,electrolizer,2030,29,11,11,0.0
5004,electrolizer,2030,29,12,12,0.0
5005,electrolizer,2030,29,13,13,0.0
5006,electrolizer,2030,29,14,14,0.0
5007,electrolizer,2030,29,15,15,0.0
5008,electrolizer,2030,29,16,16,0.0
5009,electrolizer,2030,29,17,17,0.0
5010,electrolizer,2030,29,18,18,0.0
5011,electrolizer,2030,29,19,19,0.0
5012,electrolizer,2030,29,20,20,0.0
5013,electrolizer,2030,29,21,21,0.0
5014,electrolizer,2030,29,22,22,0.0
5015,electrolizer,2030,29,23,23,0.0
5016,electrolizer,2030,29,24,24,0.0
5017,electrolizer,2030,30,1,1,0.0
5018,electrolizer,2030,30,2,2,0.0
5019,electrolizer,2030,30,3,3,0.0
5020,electrolizer,2030,30,4,4,0.0
5021,electrolizer,2030,30,5,5,0.0
5022,electrolizer,2030,30,6,6,0.0
5023,electrolizer,2030,30,7,7,0.0
5024,electrolizer,2030,30,8,8,0.0
5025,electrolizer,2030,30,9,9,0.0
5026,electrolizer,2030,30,10,10,0.0
5027,electrolizer,2030,30,11,11,0.0
5028,electrolizer,2030,30,12,12,0.0
5029,electrolizer,2030,30,13,13,0.0
5030,electrolizer,2030,30,14,14,0.0
5031,electrolizer,2030,30,15,15,0.0
5032,electrolizer,2030,30,16,16,0.0
5033,electrolizer,2030,30,17,17,0.0
5034,electrolizer,2030,30,18,18,0.0
5035,electrolizer,2030,30,19,19,0.0
5036,electrolizer,2030,30,20,20,0.0
5037,electrolizer,2030,30,21,21,0.0
5038,electrolizer,2030,30,22,22,0.0
5039,electrolizer,2030,30,23,23,0.0
5040,electrolizer,2030,30,24,24,0.0
5041,electrolizer,2030,31,1,1,0.0
5042,electrolizer,2030,31,2,2,0.0
5043,electrolizer,2030,31,3,3,0.0
5044,electrolizer,2030,31,4,4,0.0
5045,electrolizer,2030,31,5,5,0.0
5046,electrolizer,2030,31,6,6,0.0
5047,electrolizer,2030,31,7,7,0.0
5048,electrolizer,2030,31,8,8,0.0
5049,electrolizer,2030,31,9,9,0.0
5050,electrolizer,2030,31,10,10,0.0
5051,electrolizer,2030,31,11,11,0.0
5052,electrolizer,2030,31,12,12,0.0
5053,electrolizer,2030,31,13,13,0.0
5054,electrolizer,2030,31,14,14,0.0
5055,electrolizer,2030,31,15,15,0.0
5056,electrolizer,2030,31,16,16,0.0
5057,electrolizer,2030,31,17,17,0.0
5058,electrolizer,2030,31,18,18,0.0
5059,electrolizer,2030,31,19,19,0.0
5060,electrolizer,2030,31,20,20,0.0
5061,electrolizer,2030,31,21,21,0.0
5062,electrolizer,2030,31,22,22,0.0
5063,electrolizer,2030,31,23,23,0.0
5064,electrolizer,2030,31,24,24,0.0
5065,electrolizer,2030,32,1,1,0.0
5066,electrolizer,2030,32,2,2,0.0
5067,electrolizer,2030,32,3,3,0.0
5068,electrolizer,2030,32,4,4,0.0
5069,electrolizer,2030,32,5,5,0.0
5070,electrolizer,2030,32,6,6,0.0
5071,electrolizer,2030,32,7,7,0.0
5072,electrolizer,2030,32,8,8,0.0
5073,electrolizer,2030,32,9,9,0.0
5074,electrolizer,2030,32,10,10,0.0
5075,electrolizer,2030,32,11,11,0.0
5076,electrolizer,2030,32,12,12,0.0
5077,electrolizer,2030,32,13,13,0.0
5078,electrolizer,2030,32,14,14,0.0
5079,electrolizer,2030,32,15,15,0.0
5080,electrolizer,2030,32,16,16,0.0
5081,electrolizer,2030,32,17,17,0.0
5082,electrolizer,2030,32,18,18,0.0
5083,electrolizer,2030,32,19,19,0.0
5084,electrolizer,2030,32,20,20,0.0
5085,electrolizer,2030,32,21,21,0.0
5086,electrolizer,2030,32,22,22,0.0
5087,electrolizer,2030,32,23,23,0.0
5088,electrolizer,2030,32,24,24,0.0
5089,electrolizer,2030,33,1,1,0.0
5090,electrolizer,2030,33,2,2,0.0
5091,electrolizer,2030,33,3,3,0.0
5092,electrolizer,2030,33,4,4,0.0
5093,electrolizer,2030,33,5,5,0.0
5094,electrolizer,2030,33,6,6,0.0
5095,electrolizer,2030,33,7,7,0.0
5096,electrolizer,2030,33,8,8,0.0
5097,electrolizer,2030,33,9,9,0.0
5098,electrolizer,2030,33,10,10,0.0
5099,electrolizer,2030,33,11,11,0.0
5100,electrolizer,2030,33,12,12,0.0
5101,electrolizer,2030,33,13,13,0.0
5102,electrolizer,2030,33,14,14,0.0
5103,electrolizer,2030,33,15,15,0.0
5104,electrolizer,2030,33,16,16,0.0
5105,electrolizer,2030,33,17,17,0.0
5106,electrolizer,2030,33,18,18,0.0
5107,electrolizer,2030,33,19,19,0.0
5108,electrolizer,2030,33,20,20,0.0
5109,electrolizer,2030,33,21,21,0.0
5110,electrolizer,2030,33,22,22,0.0
5111,electrolizer,2030,33,23,23,0.0
5112,electrolizer,2030,33,24,24,0.0
5113,electrolizer,2030,34,1,1,0.0
5114,electrolizer,2030,34,2,2,0.0
5115,electrolizer,2030,34,3,3,0.0
5116,electrolizer,2030,34,4,4,0.0
5117,electrolizer,2030,34,5,5,0.0
5118,electrolizer,2030,34,6,6,0.0
5119,electrolizer,2030,34,7,7,0.0
5120,electrolizer,2030,34,8,8,0.0
5121,electrolizer,2030,34,9,9,0.0
5122,electrolizer,2030,34,10,10,0.0
5123,electrolizer,2030,34,11,11,0.0
5124,electrolizer,2030,34,12,12,0.0
5125,electrolizer,2030,34,13,13,0.0
5126,electrolizer,2030,34,14,14,0.0
5127,electrolizer,2030,34,15,15,0.0
5128,electrolizer,2030,34,16,16,0.0
5129,electrolizer,2030,34,17,17,0.0
5130,electrolizer,2030,34,18,18,0.0
5131,electrolizer,2030,34,19,19,0.0
5132,electrolizer,2030,34,20,20,0.0
5133,electrolizer,2030,34,21,21,0.0
5134,electrolizer,2030,34,22,22,0.0
5135,electrolizer,2030,34,23,23,0.0
