id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_max_input_flows_limit_simple_method
1656,battery,2030,69,24,24,0.0
1657,battery,2030,70,1,1,0.0
1658,battery,2030,70,2,2,0.0
1659,battery,2030,70,3,3,0.0
1660,battery,2030,70,4,4,0.0
1661,battery,2030,70,5,5,0.0
1662,battery,2030,70,6,6,0.0
1663,battery,2030,70,7,7,0.0
1664,battery,2030,70,8,8,0.0
1665,battery,2030,70,9,9,0.0
1666,battery,2030,70,10,10,0.0
1667,battery,2030,70,11,11,0.0
1668,battery,2030,70,12,12,0.0
1669,battery,2030,70,13,13,0.0
1670,battery,2030,70,14,14,0.0
1671,battery,2030,70,15,15,0.0
1672,battery,2030,70,16,16,0.0
1673,battery,2030,70,17,17,0.0
1674,battery,2030,70,18,18,0.0
1675,battery,2030,70,19,19,0.0
1676,battery,2030,70,20,20,0.0
1677,battery,2030,70,21,21,0.0
1678,battery,2030,70,22,22,0.0
1679,battery,2030,70,23,23,0.0
1680,battery,2030,70,24,24,0.0
1681,battery,2030,71,1,1,0.0
1682,battery,2030,71,2,2,0.0
1683,battery,2030,71,3,3,0.0
1684,battery,2030,71,4,4,0.0
1685,battery,2030,71,5,5,0.0
1686,battery,2030,71,6,6,0.0
1687,battery,2030,71,7,7,0.0
1688,battery,2030,71,8,8,0.0
1689,battery,2030,71,9,9,0.0
1690,battery,2030,71,10,10,0.0
1691,battery,2030,71,11,11,0.0
1692,battery,2030,71,12,12,0.0
1693,battery,2030,71,13,13,0.0
1694,battery,2030,71,14,14,0.0
1695,battery,2030,71,15,15,0.0
1696,battery,2030,71,16,16,0.0
1697,battery,2030,71,17,17,0.0
1698,battery,2030,71,18,18,0.0
1699,battery,2030,71,19,19,0.0
1700,battery,2030,71,20,20,0.0
1701,battery,2030,71,21,21,0.0
1702,battery,2030,71,22,22,0.0
1703,battery,2030,71,23,23,0.0
1704,battery,2030,71,24,24,0.0
1705,battery,2030,72,1,1,0.0
1706,battery,2030,72,2,2,0.0
1707,battery,2030,72,3,3,0.0
1708,battery,2030,72,4,4,0.0
1709,battery,2030,72,5,5,0.0
1710,battery,2030,72,6,6,0.0
1711,battery,2030,72,7,7,0.0
1712,battery,2030,72,8,8,0.0
1713,battery,2030,72,9,9,0.0
1714,battery,2030,72,10,10,0.0
1715,battery,2030,72,11,11,0.0
1716,battery,2030,72,12,12,0.0
1717,battery,2030,72,13,13,0.0
1718,battery,2030,72,14,14,0.0
1719,battery,2030,72,15,15,0.0
1720,battery,2030,72,16,16,0.0
1721,battery,2030,72,17,17,0.0
1722,battery,2030,72,18,18,0.0
1723,battery,2030,72,19,19,0.0
1724,battery,2030,72,20,20,0.0
1725,battery,2030,72,21,21,0.0
1726,battery,2030,72,22,22,0.0
1727,battery,2030,72,23,23,0.0
1728,battery,2030,72,24,24,0.0
1729,battery,2030,73,1,1,0.0
1730,battery,2030,73,2,2,0.0
1731,battery,2030,73,3,3,0.0
1732,battery,2030,73,4,4,0.0
1733,battery,2030,73,5,5,0.0
1734,battery,2030,73,6,6,0.0
1735,battery,2030,73,7,7,0.0
1736,battery,2030,73,8,8,0.0
1737,battery,2030,73,9,9,0.0
1738,battery,2030,73,10,10,0.0
1739,battery,2030,73,11,11,0.0
1740,battery,2030,73,12,12,0.0
1741,battery,2030,73,13,13,0.0
1742,battery,2030,73,14,14,0.0
1743,battery,2030,73,15,15,0.0
1744,battery,2030,73,16,16,0.0
1745,battery,2030,73,17,17,0.0
1746,battery,2030,73,18,18,0.0
1747,battery,2030,73,19,19,0.0
1748,battery,2030,73,20,20,0.0
1749,battery,2030,73,21,21,0.0
1750,battery,2030,73,22,22,0.0
1751,battery,2030,73,23,23,0.0
1752,battery,2030,73,24,24,0.0
1753,battery,2030,74,1,1,0.0
1754,battery,2030,74,2,2,0.0
1755,battery,2030,74,3,3,0.0
1756,battery,2030,74,4,4,0.0
1757,battery,2030,74,5,5,0.0
1758,battery,2030,74,6,6,0.0
1759,battery,2030,74,7,7,0.0
1760,battery,2030,74,8,8,0.0
1761,battery,2030,74,9,9,0.0
1762,battery,2030,74,10,10,0.0
1763,battery,2030,74,11,11,0.0
1764,battery,2030,74,12,12,0.0
1765,battery,2030,74,13,13,0.0
1766,battery,2030,74,14,14,0.0
1767,battery,2030,74,15,15,0.0
1768,battery,2030,74,16,16,0.0
1769,battery,2030,74,17,17,0.0
1770,battery,2030,74,18,18,0.0
1771,battery,2030,74,19,19,0.0
1772,battery,2030,74,20,20,0.0
1773,battery,2030,74,21,21,0.0
1774,battery,2030,74,22,22,0.0
1775,battery,2030,74,23,23,0.0
1776,battery,2030,74,24,24,0.0
1777,battery,2030,75,1,1,0.0
1778,battery,2030,75,2,2,0.0
1779,battery,2030,75,3,3,0.0
1780,battery,2030,75,4,4,0.0
1781,battery,2030,75,5,5,0.0
1782,battery,2030,75,6,6,0.0
1783,battery,2030,75,7,7,0.0
1784,battery,2030,75,8,8,0.0
1785,battery,2030,75,9,9,0.0
1786,battery,2030,75,10,10,0.0
1787,battery,2030,75,11,11,0.0
1788,battery,2030,75,12,12,0.0
1789,battery,2030,75,13,13,0.0
1790,battery,2030,75,14,14,0.0
1791,battery,2030,75,15,15,0.0
1792,battery,2030,75,16,16,0.0
1793,battery,2030,75,17,17,0.0
1794,battery,2030,75,18,18,0.0
1795,battery,2030,75,19,19,0.0
1796,battery,2030,75,20,20,0.0
1797,battery,2030,75,21,21,0.0
1798,battery,2030,75,22,22,0.0
1799,battery,2030,75,23,23,0.0
1800,battery,2030,75,24,24,0.0
1801,battery,2030,76,1,1,0.0
1802,battery,2030,76,2,2,0.0
1803,battery,2030,76,3,3,0.0
1804,battery,2030,76,4,4,0.0
1805,battery,2030,76,5,5,0.0
1806,battery,2030,76,6,6,0.0
1807,battery,2030,76,7,7,0.0
1808,battery,2030,76,8,8,0.0
1809,battery,2030,76,9,9,0.0
1810,battery,2030,76,10,10,0.0
1811,battery,2030,76,11,11,0.0
1812,battery,2030,76,12,12,0.0
1813,battery,2030,76,13,13,0.0
1814,battery,2030,76,14,14,0.0
1815,battery,2030,76,15,15,0.0
1816,battery,2030,76,16,16,0.0
1817,battery,2030,76,17,17,0.0
1818,battery,2030,76,18,18,0.0
1819,battery,2030,76,19,19,0.0
1820,battery,2030,76,20,20,0.0
1821,battery,2030,76,21,21,0.0
1822,battery,2030,76,22,22,0.0
1823,battery,2030,76,23,23,0.0
1824,battery,2030,76,24,24,0.0
1825,battery,2030,77,1,1,0.0
1826,battery,2030,77,2,2,0.0
1827,battery,2030,77,3,3,0.0
1828,battery,2030,77,4,4,0.0
1829,battery,2030,77,5,5,0.0
1830,battery,2030,77,6,6,0.0
1831,battery,2030,77,7,7,0.0
1832,battery,2030,77,8,8,0.0
1833,battery,2030,77,9,9,0.0
1834,battery,2030,77,10,10,0.0
1835,battery,2030,77,11,11,0.0
1836,battery,2030,77,12,12,0.0
1837,battery,2030,77,13,13,0.0
1838,battery,2030,77,14,14,0.0
1839,battery,2030,77,15,15,0.0
1840,battery,2030,77,16,16,0.0
1841,battery,2030,77,17,17,0.0
1842,battery,2030,77,18,18,0.0
1843,battery,2030,77,19,19,0.0
1844,battery,2030,77,20,20,0.0
1845,battery,2030,77,21,21,0.0
1846,battery,2030,77,22,22,0.0
1847,battery,2030,77,23,23,0.0
1848,battery,2030,77,24,24,0.0
1849,battery,2030,78,1,1,0.0
1850,battery,2030,78,2,2,0.0
1851,battery,2030,78,3,3,0.0
1852,battery,2030,78,4,4,0.0
1853,battery,2030,78,5,5,0.0
1854,battery,2030,78,6,6,0.0
1855,battery,2030,78,7,7,0.0
1856,battery,2030,78,8,8,0.0
1857,battery,2030,78,9,9,0.0
1858,battery,2030,78,10,10,0.0
1859,battery,2030,78,11,11,0.0
1860,battery,2030,78,12,12,0.0
1861,battery,2030,78,13,13,0.0
1862,battery,2030,78,14,14,0.0
1863,battery,2030,78,15,15,0.0
1864,battery,2030,78,16,16,0.0
1865,battery,2030,78,17,17,0.0
1866,battery,2030,78,18,18,0.0
1867,battery,2030,78,19,19,0.0
1868,battery,2030,78,20,20,0.0
1869,battery,2030,78,21,21,0.0
1870,battery,2030,78,22,22,0.0
1871,battery,2030,78,23,23,0.0
1872,battery,2030,78,24,24,0.0
1873,battery,2030,79,1,1,0.0
1874,battery,2030,79,2,2,0.0
1875,battery,2030,79,3,3,0.0
1876,battery,2030,79,4,4,0.0
1877,battery,2030,79,5,5,0.0
1878,battery,2030,79,6,6,0.0
1879,battery,2030,79,7,7,0.0
1880,battery,2030,79,8,8,0.0
1881,battery,2030,79,9,9,0.0
1882,battery,2030,79,10,10,0.0
1883,battery,2030,79,11,11,0.0
1884,battery,2030,79,12,12,0.0
1885,battery,2030,79,13,13,0.0
1886,battery,2030,79,14,14,0.0
1887,battery,2030,79,15,15,0.0
1888,battery,2030,79,16,16,0.0
1889,battery,2030,79,17,17,0.0
1890,battery,2030,79,18,18,0.0
1891,battery,2030,79,19,19,0.0
1892,battery,2030,79,20,20,0.0
1893,battery,2030,79,21,21,0.0
1894,battery,2030,79,22,22,0.0
1895,battery,2030,79,23,23,0.0
1896,battery,2030,79,24,24,0.0
1897,battery,2030,80,1,1,0.0
1898,battery,2030,80,2,2,0.0
1899,battery,2030,80,3,3,0.0
1900,battery,2030,80,4,4,0.0
1901,battery,2030,80,5,5,0.0
1902,battery,2030,80,6,6,0.0
1903,battery,2030,80,7,7,0.0
1904,battery,2030,80,8,8,0.0
1905,battery,2030,80,9,9,0.0
1906,battery,2030,80,10,10,0.0
1907,battery,2030,80,11,11,0.0
1908,battery,2030,80,12,12,0.0
1909,battery,2030,80,13,13,0.0
1910,battery,2030,80,14,14,0.0
1911,battery,2030,80,15,15,0.0
1912,battery,2030,80,16,16,0.0
1913,battery,2030,80,17,17,0.0
1914,battery,2030,80,18,18,0.0
1915,battery,2030,80,19,19,0.0
1916,battery,2030,80,20,20,0.0
1917,battery,2030,80,21,21,0.0
1918,battery,2030,80,22,22,0.0
1919,battery,2030,80,23,23,0.0
1920,battery,2030,80,24,24,0.0
1921,battery,2030,81,1,1,0.0
1922,battery,2030,81,2,2,0.0
1923,battery,2030,81,3,3,0.0
1924,battery,2030,81,4,4,0.0
1925,battery,2030,81,5,5,0.0
1926,battery,2030,81,6,6,0.0
1927,battery,2030,81,7,7,0.0
1928,battery,2030,81,8,8,0.0
1929,battery,2030,81,9,9,0.0
1930,battery,2030,81,10,10,0.0
1931,battery,2030,81,11,11,0.0
1932,battery,2030,81,12,12,0.0
1933,battery,2030,81,13,13,0.0
1934,battery,2030,81,14,14,0.0
1935,battery,2030,81,15,15,0.0
1936,battery,2030,81,16,16,0.0
1937,battery,2030,81,17,17,0.0
1938,battery,2030,81,18,18,0.0
1939,battery,2030,81,19,19,0.0
1940,battery,2030,81,20,20,0.0
1941,battery,2030,81,21,21,0.0
1942,battery,2030,81,22,22,0.0
1943,battery,2030,81,23,23,0.0
1944,battery,2030,81,24,24,0.0
1945,battery,2030,82,1,1,0.0
1946,battery,2030,82,2,2,0.0
1947,battery,2030,82,3,3,0.0
1948,battery,2030,82,4,4,0.0
1949,battery,2030,82,5,5,0.0
1950,battery,2030,82,6,6,0.0
1951,battery,2030,82,7,7,0.0
1952,battery,2030,82,8,8,0.0
1953,battery,2030,82,9,9,0.0
1954,battery,2030,82,10,10,0.0
1955,battery,2030,82,11,11,0.0
1956,battery,2030,82,12,12,0.0
1957,battery,2030,82,13,13,0.0
1958,battery,2030,82,14,14,0.0
1959,battery,2030,82,15,15,0.0
1960,battery,2030,82,16,16,0.0
1961,battery,2030,82,17,17,0.0
1962,battery,2030,82,18,18,0.0
1963,battery,2030,82,19,19,0.0
1964,battery,2030,82,20,20,0.0
1965,battery,2030,82,21,21,0.0
1966,battery,2030,82,22,22,0.0
1967,battery,2030,82,23,23,0.0
1968,battery,2030,82,24,24,0.0
1969,battery,2030,83,1,1,0.0
1970,battery,2030,83,2,2,0.0
1971,battery,2030,83,3,3,0.0
1972,battery,2030,83,4,4,0.0
1973,battery,2030,83,5,5,0.0
1974,battery,2030,83,6,6,0.0
1975,battery,2030,83,7,7,0.0
1976,battery,2030,83,8,8,0.0
1977,battery,2030,83,9,9,0.0
1978,battery,2030,83,10,10,0.0
1979,battery,2030,83,11,11,0.0
1980,battery,2030,83,12,12,0.0
1981,battery,2030,83,13,13,0.0
1982,battery,2030,83,14,14,0.0
1983,battery,2030,83,15,15,0.0
1984,battery,2030,83,16,16,0.0
1985,battery,2030,83,17,17,0.0
1986,battery,2030,83,18,18,0.0
1987,battery,2030,83,19,19,0.0
1988,battery,2030,83,20,20,0.0
1989,battery,2030,83,21,21,0.0
1990,battery,2030,83,22,22,0.0
1991,battery,2030,83,23,23,0.0
1992,battery,2030,83,24,24,0.0
1993,battery,2030,84,1,1,0.0
1994,battery,2030,84,2,2,0.0
1995,battery,2030,84,3,3,0.0
1996,battery,2030,84,4,4,0.0
1997,battery,2030,84,5,5,0.0
1998,battery,2030,84,6,6,0.0
1999,battery,2030,84,7,7,0.0
2000,battery,2030,84,8,8,0.0
2001,battery,2030,84,9,9,0.0
2002,battery,2030,84,10,10,0.0
2003,battery,2030,84,11,11,0.0
2004,battery,2030,84,12,12,0.0
2005,battery,2030,84,13,13,0.0
2006,battery,2030,84,14,14,0.0
2007,battery,2030,84,15,15,0.0
2008,battery,2030,84,16,16,0.0
2009,battery,2030,84,17,17,0.0
2010,battery,2030,84,18,18,0.0
2011,battery,2030,84,19,19,0.0
2012,battery,2030,84,20,20,0.0
2013,battery,2030,84,21,21,0.0
2014,battery,2030,84,22,22,0.0
2015,battery,2030,84,23,23,0.0
2016,battery,2030,84,24,24,0.0
2017,battery,2030,85,1,1,0.0
2018,battery,2030,85,2,2,0.0
2019,battery,2030,85,3,3,0.0
2020,battery,2030,85,4,4,0.0
2021,battery,2030,85,5,5,0.0
2022,battery,2030,85,6,6,0.0
2023,battery,2030,85,7,7,0.0
2024,battery,2030,85,8,8,0.0
2025,battery,2030,85,9,9,0.0
2026,battery,2030,85,10,10,0.0
2027,battery,2030,85,11,11,0.0
2028,battery,2030,85,12,12,0.0
2029,battery,2030,85,13,13,0.0
2030,battery,2030,85,14,14,0.0
2031,battery,2030,85,15,15,0.0
2032,battery,2030,85,16,16,0.0
2033,battery,2030,85,17,17,0.0
2034,battery,2030,85,18,18,0.0
2035,battery,2030,85,19,19,0.0
2036,battery,2030,85,20,20,0.0
2037,battery,2030,85,21,21,0.0
2038,battery,2030,85,22,22,0.0
2039,battery,2030,85,23,23,0.0
2040,battery,2030,85,24,24,0.0
2041,battery,2030,86,1,1,0.0
2042,battery,2030,86,2,2,0.0
2043,battery,2030,86,3,3,0.0
2044,battery,2030,86,4,4,0.0
2045,battery,2030,86,5,5,0.0
2046,battery,2030,86,6,6,0.0
2047,battery,2030,86,7,7,0.0
2048,battery,2030,86,8,8,0.0
2049,battery,2030,86,9,9,0.0
2050,battery,2030,86,10,10,0.0
2051,battery,2030,86,11,11,0.0
2052,battery,2030,86,12,12,0.0
2053,battery,2030,86,13,13,0.0
2054,battery,2030,86,14,14,0.0
2055,battery,2030,86,15,15,0.0
2056,battery,2030,86,16,16,0.0
2057,battery,2030,86,17,17,0.0
2058,battery,2030,86,18,18,0.0
2059,battery,2030,86,19,19,0.0
2060,battery,2030,86,20,20,0.0
2061,battery,2030,86,21,21,0.0
2062,battery,2030,86,22,22,0.0
2063,battery,2030,86,23,23,0.0
2064,battery,2030,86,24,24,0.0
2065,battery,2030,87,1,1,0.0
2066,battery,2030,87,2,2,0.0
2067,battery,2030,87,3,3,0.0
2068,battery,2030,87,4,4,0.0
2069,battery,2030,87,5,5,0.0
2070,battery,2030,87,6,6,0.0
2071,battery,2030,87,7,7,0.0
2072,battery,2030,87,8,8,0.0
2073,battery,2030,87,9,9,0.0
2074,battery,2030,87,10,10,0.0
2075,battery,2030,87,11,11,0.0
2076,battery,2030,87,12,12,0.0
2077,battery,2030,87,13,13,0.0
2078,battery,2030,87,14,14,0.0
2079,battery,2030,87,15,15,0.0
2080,battery,2030,87,16,16,0.0
2081,battery,2030,87,17,17,0.0
2082,battery,2030,87,18,18,0.0
2083,battery,2030,87,19,19,0.0
2084,battery,2030,87,20,20,0.0
2085,battery,2030,87,21,21,0.0
2086,battery,2030,87,22,22,0.0
2087,battery,2030,87,23,23,0.0
2088,battery,2030,87,24,24,0.0
2089,battery,2030,88,1,1,0.0
2090,battery,2030,88,2,2,0.0
2091,battery,2030,88,3,3,0.0
2092,battery,2030,88,4,4,0.0
2093,battery,2030,88,5,5,0.0
2094,battery,2030,88,6,6,0.0
2095,battery,2030,88,7,7,0.0
2096,battery,2030,88,8,8,0.0
2097,battery,2030,88,9,9,0.0
2098,battery,2030,88,10,10,0.0
2099,battery,2030,88,11,11,0.0
2100,battery,2030,88,12,12,0.0
2101,battery,2030,88,13,13,0.0
2102,battery,2030,88,14,14,0.0
2103,battery,2030,88,15,15,0.0
2104,battery,2030,88,16,16,0.0
2105,battery,2030,88,17,17,0.0
2106,battery,2030,88,18,18,0.0
2107,battery,2030,88,19,19,0.0
2108,battery,2030,88,20,20,0.0
2109,battery,2030,88,21,21,0.0
2110,battery,2030,88,22,22,0.0
2111,battery,2030,88,23,23,0.0
2112,battery,2030,88,24,24,0.0
2113,battery,2030,89,1,1,0.0
2114,battery,2030,89,2,2,0.0
2115,battery,2030,89,3,3,0.0
2116,battery,2030,89,4,4,0.0
2117,battery,2030,89,5,5,0.0
2118,battery,2030,89,6,6,0.0
2119,battery,2030,89,7,7,0.0
2120,battery,2030,89,8,8,0.0
2121,battery,2030,89,9,9,0.0
2122,battery,2030,89,10,10,0.0
2123,battery,2030,89,11,11,0.0
2124,battery,2030,89,12,12,0.0
2125,battery,2030,89,13,13,0.0
2126,battery,2030,89,14,14,0.0
2127,battery,2030,89,15,15,0.0
2128,battery,2030,89,16,16,0.0
2129,battery,2030,89,17,17,0.0
2130,battery,2030,89,18,18,0.0
2131,battery,2030,89,19,19,0.0
2132,battery,2030,89,20,20,0.0
2133,battery,2030,89,21,21,0.0
2134,battery,2030,89,22,22,0.0
2135,battery,2030,89,23,23,0.0
2136,battery,2030,89,24,24,0.0
2137,battery,2030,90,1,1,0.0
2138,battery,2030,90,2,2,0.0
2139,battery,2030,90,3,3,0.0
2140,battery,2030,90,4,4,0.0
2141,battery,2030,90,5,5,0.0
2142,battery,2030,90,6,6,0.0
2143,battery,2030,90,7,7,0.0
2144,battery,2030,90,8,8,0.0
2145,battery,2030,90,9,9,0.0
2146,battery,2030,90,10,10,0.0
2147,battery,2030,90,11,11,0.0
2148,battery,2030,90,12,12,0.0
2149,battery,2030,90,13,13,0.0
2150,battery,2030,90,14,14,0.0
2151,battery,2030,90,15,15,0.0
2152,battery,2030,90,16,16,0.0
2153,battery,2030,90,17,17,0.0
2154,battery,2030,90,18,18,0.0
2155,battery,2030,90,19,19,0.0
2156,battery,2030,90,20,20,0.0
2157,battery,2030,90,21,21,0.0
2158,battery,2030,90,22,22,0.0
2159,battery,2030,90,23,23,0.0
2160,battery,2030,90,24,24,0.0
2161,h2_storage,2030,1,1,1,0.0
2162,h2_storage,2030,1,2,2,0.0
2163,h2_storage,2030,1,3,3,0.0
2164,h2_storage,2030,1,4,4,0.0
2165,h2_storage,2030,1,5,5,0.0
2166,h2_storage,2030,1,6,6,0.0
2167,h2_storage,2030,1,7,7,0.0
2168,h2_storage,2030,1,8,8,0.0
2169,h2_storage,2030,1,9,9,0.0
2170,h2_storage,2030,1,10,10,0.0
2171,h2_storage,2030,1,11,11,0.0
2172,h2_storage,2030,1,12,12,0.0
2173,h2_storage,2030,1,13,13,0.0
2174,h2_storage,2030,1,14,14,0.0
2175,h2_storage,2030,1,15,15,0.0
2176,h2_storage,2030,1,16,16,0.0
2177,h2_storage,2030,1,17,17,0.0
2178,h2_storage,2030,1,18,18,0.0
2179,h2_storage,2030,1,19,19,0.0
2180,h2_storage,2030,1,20,20,0.0
2181,h2_storage,2030,1,21,21,0.0
2182,h2_storage,2030,1,22,22,0.0
2183,h2_storage,2030,1,23,23,0.0
2184,h2_storage,2030,1,24,24,0.0
2185,h2_storage,2030,2,1,1,0.0
2186,h2_storage,2030,2,2,2,0.0
2187,h2_storage,2030,2,3,3,0.0
2188,h2_storage,2030,2,4,4,0.0
2189,h2_storage,2030,2,5,5,0.0
2190,h2_storage,2030,2,6,6,0.0
2191,h2_storage,2030,2,7,7,0.0
2192,h2_storage,2030,2,8,8,0.0
2193,h2_storage,2030,2,9,9,0.0
2194,h2_storage,2030,2,10,10,0.0
2195,h2_storage,2030,2,11,11,0.0
2196,h2_storage,2030,2,12,12,0.0
2197,h2_storage,2030,2,13,13,0.0
2198,h2_storage,2030,2,14,14,0.0
2199,h2_storage,2030,2,15,15,0.0
2200,h2_storage,2030,2,16,16,0.0
2201,h2_storage,2030,2,17,17,0.0
2202,h2_storage,2030,2,18,18,0.0
2203,h2_storage,2030,2,19,19,0.0
2204,h2_storage,2030,2,20,20,0.0
2205,h2_storage,2030,2,21,21,0.0
2206,h2_storage,2030,2,22,22,0.0
2207,h2_storage,2030,2,23,23,0.0
2208,h2_storage,2030,2,24,24,0.0
2209,h2_storage,2030,3,1,1,0.0
2210,h2_storage,2030,3,2,2,0.0
2211,h2_storage,2030,3,3,3,0.0
2212,h2_storage,2030,3,4,4,0.0
2213,h2_storage,2030,3,5,5,0.0
2214,h2_storage,2030,3,6,6,0.0
2215,h2_storage,2030,3,7,7,0.0
2216,h2_storage,2030,3,8,8,0.0
2217,h2_storage,2030,3,9,9,0.0
2218,h2_storage,2030,3,10,10,0.0
2219,h2_storage,2030,3,11,11,0.0
2220,h2_storage,2030,3,12,12,0.0
2221,h2_storage,2030,3,13,13,0.0
2222,h2_storage,2030,3,14,14,0.0
2223,h2_storage,2030,3,15,15,0.0
2224,h2_storage,2030,3,16,16,0.0
2225,h2_storage,2030,3,17,17,0.0
2226,h2_storage,2030,3,18,18,0.0
2227,h2_storage,2030,3,19,19,0.0
2228,h2_storage,2030,3,20,20,0.0
2229,h2_storage,2030,3,21,21,0.0
2230,h2_storage,2030,3,22,22,0.0
2231,h2_storage,2030,3,23,23,0.0
2232,h2_storage,2030,3,24,24,0.0
2233,h2_storage,2030,4,1,1,0.0
2234,h2_storage,2030,4,2,2,0.0
2235,h2_storage,2030,4,3,3,0.0
2236,h2_storage,2030,4,4,4,0.0
2237,h2_storage,2030,4,5,5,0.0
2238,h2_storage,2030,4,6,6,0.0
2239,h2_storage,2030,4,7,7,0.0
2240,h2_storage,2030,4,8,8,0.0
2241,h2_storage,2030,4,9,9,0.0
2242,h2_storage,2030,4,10,10,0.0
2243,h2_storage,2030,4,11,11,0.0
2244,h2_storage,2030,4,12,12,0.0
2245,h2_storage,2030,4,13,13,0.0
2246,h2_storage,2030,4,14,14,0.0
2247,h2_storage,2030,4,15,15,0.0
2248,h2_storage,2030,4,16,16,0.0
2249,h2_storage,2030,4,17,17,0.0
2250,h2_storage,2030,4,18,18,0.0
2251,h2_storage,2030,4,19,19,0.0
2252,h2_storage,2030,4,20,20,0.0
2253,h2_storage,2030,4,21,21,0.0
2254,h2_storage,2030,4,22,22,0.0
2255,h2_storage,2030,4,23,23,0.0
2256,h2_storage,2030,4,24,24,0.0
2257,h2_storage,2030,5,1,1,0.0
2258,h2_storage,2030,5,2,2,0.0
2259,h2_storage,2030,5,3,3,0.0
2260,h2_storage,2030,5,4,4,0.0
2261,h2_storage,2030,5,5,5,0.0
2262,h2_storage,2030,5,6,6,0.0
2263,h2_storage,2030,5,7,7,0.0
2264,h2_storage,2030,5,8,8,0.0
2265,h2_storage,2030,5,9,9,0.0
2266,h2_storage,2030,5,10,10,0.0
2267,h2_storage,2030,5,11,11,0.0
2268,h2_storage,2030,5,12,12,0.0
2269,h2_storage,2030,5,13,13,0.0
2270,h2_storage,2030,5,14,14,0.0
2271,h2_storage,2030,5,15,15,0.0
2272,h2_storage,2030,5,16,16,0.0
2273,h2_storage,2030,5,17,17,0.0
2274,h2_storage,2030,5,18,18,0.0
2275,h2_storage,2030,5,19,19,0.0
2276,h2_storage,2030,5,20,20,0.0
2277,h2_storage,2030,5,21,21,0.0
2278,h2_storage,2030,5,22,22,0.0
2279,h2_storage,2030,5,23,23,0.0
2280,h2_storage,2030,5,24,24,0.0
2281,h2_storage,2030,6,1,1,0.0
2282,h2_storage,2030,6,2,2,0.0
2283,h2_storage,2030,6,3,3,0.0
2284,h2_storage,2030,6,4,4,0.0
2285,h2_storage,2030,6,5,5,0.0
2286,h2_storage,2030,6,6,6,0.0
2287,h2_storage,2030,6,7,7,0.0
2288,h2_storage,2030,6,8,8,0.0
2289,h2_storage,2030,6,9,9,0.0
2290,h2_storage,2030,6,10,10,0.0
2291,h2_storage,2030,6,11,11,0.0
2292,h2_storage,2030,6,12,12,0.0
2293,h2_storage,2030,6,13,13,0.0
2294,h2_storage,2030,6,14,14,0.0
2295,h2_storage,2030,6,15,15,0.0
2296,h2_storage,2030,6,16,16,0.0
2297,h2_storage,2030,6,17,17,0.0
2298,h2_storage,2030,6,18,18,0.0
2299,h2_storage,2030,6,19,19,0.0
2300,h2_storage,2030,6,20,20,0.0
2301,h2_storage,2030,6,21,21,0.0
2302,h2_storage,2030,6,22,22,0.0
2303,h2_storage,2030,6,23,23,0.0
2304,h2_storage,2030,6,24,24,0.0
2305,h2_storage,2030,7,1,1,0.0
2306,h2_storage,2030,7,2,2,0.0
2307,h2_storage,2030,7,3,3,0.0
2308,h2_storage,2030,7,4,4,0.0
2309,h2_storage,2030,7,5,5,0.0
2310,h2_storage,2030,7,6,6,0.0
2311,h2_storage,2030,7,7,7,0.0
2312,h2_storage,2030,7,8,8,0.0
2313,h2_storage,2030,7,9,9,0.0
2314,h2_storage,2030,7,10,10,0.0
2315,h2_storage,2030,7,11,11,0.0
2316,h2_storage,2030,7,12,12,0.0
2317,h2_storage,2030,7,13,13,0.0
2318,h2_storage,2030,7,14,14,0.0
2319,h2_storage,2030,7,15,15,0.0
2320,h2_storage,2030,7,16,16,0.0
2321,h2_storage,2030,7,17,17,0.0
2322,h2_storage,2030,7,18,18,0.0
2323,h2_storage,2030,7,19,19,0.0
2324,h2_storage,2030,7,20,20,0.0
2325,h2_storage,2030,7,21,21,0.0
2326,h2_storage,2030,7,22,22,0.0
2327,h2_storage,2030,7,23,23,0.0
2328,h2_storage,2030,7,24,24,0.0
2329,h2_storage,2030,8,1,1,0.0
2330,h2_storage,2030,8,2,2,0.0
2331,h2_storage,2030,8,3,3,0.0
2332,h2_storage,2030,8,4,4,0.0
2333,h2_storage,2030,8,5,5,0.0
2334,h2_storage,2030,8,6,6,0.0
2335,h2_storage,2030,8,7,7,0.0
2336,h2_storage,2030,8,8,8,0.0
2337,h2_storage,2030,8,9,9,0.0
2338,h2_storage,2030,8,10,10,0.0
2339,h2_storage,2030,8,11,11,0.0
2340,h2_storage,2030,8,12,12,0.0
2341,h2_storage,2030,8,13,13,0.0
2342,h2_storage,2030,8,14,14,0.0
2343,h2_storage,2030,8,15,15,0.0
2344,h2_storage,2030,8,16,16,0.0
2345,h2_storage,2030,8,17,17,0.0
2346,h2_storage,2030,8,18,18,0.0
2347,h2_storage,2030,8,19,19,0.0
2348,h2_storage,2030,8,20,20,0.0
2349,h2_storage,2030,8,21,21,0.0
2350,h2_storage,2030,8,22,22,0.0
2351,h2_storage,2030,8,23,23,0.0
2352,h2_storage,2030,8,24,24,0.0
2353,h2_storage,2030,9,1,1,0.0
2354,h2_storage,2030,9,2,2,0.0
2355,h2_storage,2030,9,3,3,0.0
2356,h2_storage,2030,9,4,4,0.0
2357,h2_storage,2030,9,5,5,0.0
2358,h2_storage,2030,9,6,6,0.0
