id,asset,milestone_year,scenario,period_block_start,period_block_end,solution
1,h2_storage,2030,1,1,1,0.11979397686130477
2,h2_storage,2030,1,2,2,0.10842766484611284
3,h2_storage,2030,1,3,3,0.16215150091396074
4,h2_storage,2030,1,4,4,0.21744046554033158
5,h2_storage,2030,1,5,5,0.38265299690956434
6,h2_storage,2030,1,6,6,0.44521823313195985
7,h2_storage,2030,1,7,7,0.3568544841433311
8,h2_storage,2030,1,8,8,0.317539139607335
9,h2_storage,2030,1,9,9,0.3496022733769307
10,h2_storage,2030,1,10,10,0.29680952146385003
11,h2_storage,2030,1,11,11,0.22269925148247732
12,h2_storage,2030,1,12,12,0.09071705610716246
13,h2_storage,2030,1,13,13,0.06284458081330066
14,h2_storage,2030,1,14,14,0.14544664395297432
15,h2_storage,2030,1,15,15,0.20386033031043066
16,h2_storage,2030,1,16,16,0.13700399342373626
17,h2_storage,2030,1,17,17,0.11747797838363327
18,h2_storage,2030,1,18,18,0.29952491866487996
19,h2_storage,2030,1,19,19,0.4198192666451862
20,h2_storage,2030,1,20,20,0.6122713509599034
21,h2_storage,2030,1,21,21,0.5769446925692869
22,h2_storage,2030,1,22,22,0.5550400607719416
23,h2_storage,2030,1,23,23,0.5081069653102955
24,h2_storage,2030,1,24,24,0.5647691881153445
25,h2_storage,2030,1,25,25,0.5107489641765207
26,h2_storage,2030,1,26,26,0.5021759293195126
27,h2_storage,2030,1,27,27,0.4595410343878514
28,h2_storage,2030,1,28,28,0.4032923152479356
29,h2_storage,2030,1,29,29,0.30521316939209164
30,h2_storage,2030,1,30,30,0.22615668424698127
31,h2_storage,2030,1,31,31,0.12019450573473556
32,h2_storage,2030,1,32,32,0.23645482534683826
33,h2_storage,2030,1,33,33,0.24581435368035942
34,h2_storage,2030,1,34,34,0.2737638197990954
35,h2_storage,2030,1,35,35,0.22834477536438214
36,h2_storage,2030,1,36,36,0.18726392203169231
37,h2_storage,2030,1,37,37,0.14658628504663687
38,h2_storage,2030,1,38,38,0.09261631915333696
39,h2_storage,2030,1,39,39,0.10906177634212864
40,h2_storage,2030,1,40,40,0.0870231019837777
41,h2_storage,2030,1,41,41,0.026416729119416955
42,h2_storage,2030,1,42,42,0.0
43,h2_storage,2030,1,43,43,0.02571495238299186
44,h2_storage,2030,1,44,44,0.08043607699496769
45,h2_storage,2030,1,45,45,0.08029365078862642
46,h2_storage,2030,1,46,46,0.2421397673277879
47,h2_storage,2030,1,47,47,0.3880892934184079
48,h2_storage,2030,1,48,48,0.32120179138447696
49,h2_storage,2030,1,49,49,0.25174980637592564
50,h2_storage,2030,1,50,50,0.2796012674864325
51,h2_storage,2030,1,51,51,0.37680193390060246
52,h2_storage,2030,1,52,52,0.4832964553794286
53,h2_storage,2030,1,53,53,0.6372437766824284
54,h2_storage,2030,1,54,54,0.74374178794398
55,h2_storage,2030,1,55,55,0.8006114709369907
