id,asset,milestone_year,scenario,period_block_start,period_block_end,solution
1,h2_storage,2030,1,1,1,0.0
2,h2_storage,2030,1,2,2,0.001968568010450567
3,h2_storage,2030,1,3,3,0.0
4,h2_storage,2030,1,4,4,0.0
5,h2_storage,2030,1,5,5,0.0
6,h2_storage,2030,1,6,6,0.008100033128034883
7,h2_storage,2030,1,7,7,0.016475457256975776
8,h2_storage,2030,1,8,8,0.020565762194953985
9,h2_storage,2030,1,9,9,0.021771460133416565
10,h2_storage,2030,1,10,10,0.024804383514794536
11,h2_storage,2030,1,11,11,0.030274662111372336
12,h2_storage,2030,1,12,12,0.03719693817857869
13,h2_storage,2030,1,13,13,0.04162949981187772
14,h2_storage,2030,1,14,14,0.04162949981187772
15,h2_storage,2030,1,15,15,0.04304761871357398
16,h2_storage,2030,1,16,16,0.04397488097219993
17,h2_storage,2030,1,17,17,0.04573551255619233
18,h2_storage,2030,1,18,18,0.047617908535262155
19,h2_storage,2030,1,19,19,0.05510035847120813
20,h2_storage,2030,1,20,20,0.05831198392554892
21,h2_storage,2030,1,21,21,0.05908911105559518
22,h2_storage,2030,1,22,22,0.06391376792176125
23,h2_storage,2030,1,23,23,0.07176165475197126
24,h2_storage,2030,1,24,24,0.07585449537510924
25,h2_storage,2030,1,25,25,0.07566559918476105
26,h2_storage,2030,1,26,26,0.07645860152165398
27,h2_storage,2030,1,27,27,0.07506465781216015
28,h2_storage,2030,1,28,28,0.07447345177273597
29,h2_storage,2030,1,29,29,0.07509932944562775
30,h2_storage,2030,1,30,30,0.07846422733090336
31,h2_storage,2030,1,31,31,0.07783615710933743
32,h2_storage,2030,1,32,32,0.07621301316625619
33,h2_storage,2030,1,33,33,0.0776658507435272
34,h2_storage,2030,1,34,34,0.08073528258726027
35,h2_storage,2030,1,35,35,0.08219011373424089
36,h2_storage,2030,1,36,36,0.08374610071230774
37,h2_storage,2030,1,37,37,0.08315847449844244
38,h2_storage,2030,1,38,38,0.08328795770517569
39,h2_storage,2030,1,39,39,0.08674122942944397
40,h2_storage,2030,1,40,40,0.08674122942944397
41,h2_storage,2030,1,41,41,0.08879658181045486
42,h2_storage,2030,1,42,42,0.0883709500902948
43,h2_storage,2030,1,43,43,0.08737971027925973
44,h2_storage,2030,1,44,44,0.08846298667623737
45,h2_storage,2030,1,45,45,0.08905167523209617
46,h2_storage,2030,1,46,46,0.0893790972001937
47,h2_storage,2030,1,47,47,0.08877783525263606
48,h2_storage,2030,1,48,48,0.09524134598522017
49,h2_storage,2030,1,49,49,0.10303986393146795
50,h2_storage,2030,1,50,50,0.10391908285229272
51,h2_storage,2030,1,51,51,0.10144178102935415
52,h2_storage,2030,1,52,52,0.09917890917276657
53,h2_storage,2030,1,53,53,0.09437690963717457
54,h2_storage,2030,1,54,54,0.09523207138604071
55,h2_storage,2030,1,55,55,0.09173649364619776
56,h2_storage,2030,1,56,56,0.10152414037216816
57,h2_storage,2030,1,57,57,0.10711438613593098
58,h2_storage,2030,1,58,58,0.1090466003819477
59,h2_storage,2030,1,59,59,0.1062896226080469
60,h2_storage,2030,1,60,60,0.10308385567450926
61,h2_storage,2030,1,61,61,0.10309349563161328
62,h2_storage,2030,1,62,62,0.09456455785036294
63,h2_storage,2030,1,63,63,0.09804128612325097
64,h2_storage,2030,1,64,64,0.09927484992107209
65,h2_storage,2030,1,65,65,0.09853678825364266
66,h2_storage,2030,1,66,66,0.10146683293098463
67,h2_storage,2030,1,67,67,0.09845873393435346
68,h2_storage,2030,1,68,68,0.10382930125959569
69,h2_storage,2030,1,69,69,0.10316094049154415
70,h2_storage,2030,1,70,70,0.10626083225760766
71,h2_storage,2030,1,71,71,0.10529899587725235
72,h2_storage,2030,1,72,72,0.10580440406682688
73,h2_storage,2030,1,73,73,0.10823882319769139
74,h2_storage,2030,1,74,74,0.10741578936807454
75,h2_storage,2030,1,75,75,0.10701908058768846
76,h2_storage,2030,1,76,76,0.10638304900968204
77,h2_storage,2030,1,77,77,0.10528862156695283
78,h2_storage,2030,1,78,78,0.10362581726828693
79,h2_storage,2030,1,79,79,0.10150363154542791
80,h2_storage,2030,1,80,80,0.09946965350079452
81,h2_storage,2030,1,81,81,0.10232286378117074
82,h2_storage,2030,1,82,82,0.10655014866723697
83,h2_storage,2030,1,83,83,0.10936427030333591
84,h2_storage,2030,1,84,84,0.10817398912429532
85,h2_storage,2030,1,85,85,0.10687875439334334
86,h2_storage,2030,1,86,86,0.10186751315714722
87,h2_storage,2030,1,87,87,0.1015953319670143
88,h2_storage,2030,1,88,88,0.10017114071530754
89,h2_storage,2030,1,89,89,0.09819905464398743
90,h2_storage,2030,1,90,90,0.09572244649449557
91,h2_storage,2030,1,91,91,0.09271872982235571
92,h2_storage,2030,1,92,92,0.09038581612448529
93,h2_storage,2030,1,93,93,0.0879509376667116
94,h2_storage,2030,1,94,94,0.0855822910165479
95,h2_storage,2030,1,95,95,0.08546078459006581
96,h2_storage,2030,1,96,96,0.08391954023201498
97,h2_storage,2030,1,97,97,0.07641872504107015
98,h2_storage,2030,1,98,98,0.07434975305451344
99,h2_storage,2030,1,99,99,0.0711027696294152
100,h2_storage,2030,1,100,100,0.06296750394158981
101,h2_storage,2030,1,101,101,0.06005281293776156
102,h2_storage,2030,1,102,102,0.05784045247648332
103,h2_storage,2030,1,103,103,0.05829397225506367
104,h2_storage,2030,1,104,104,0.04620857500146642
105,h2_storage,2030,1,105,105,0.04278126379651058
106,h2_storage,2030,1,106,106,0.030798823679389464
107,h2_storage,2030,1,107,107,0.02735471336914402
108,h2_storage,2030,1,108,108,0.02400409742666552
109,h2_storage,2030,1,109,109,0.0
110,h2_storage,2030,1,110,110,0.029881467677914005
111,h2_storage,2030,1,111,111,0.049417839051153004
112,h2_storage,2030,1,112,112,0.05550221695964552
113,h2_storage,2030,1,113,113,0.08057124350910681
114,h2_storage,2030,1,114,114,0.08198465281566898
115,h2_storage,2030,1,115,115,0.07994327598065769
116,h2_storage,2030,1,116,116,0.08134589748214721
117,h2_storage,2030,1,117,117,0.07824924126880603
118,h2_storage,2030,1,118,118,0.07824924126880603
119,h2_storage,2030,1,119,119,0.10829513026378179
120,h2_storage,2030,1,120,120,0.11290750553266551
121,h2_storage,2030,1,121,121,0.11065466643332955
122,h2_storage,2030,1,122,122,0.10819485756871908
123,h2_storage,2030,1,123,123,0.10707729469033284
124,h2_storage,2030,1,124,124,0.13546837658124666
125,h2_storage,2030,1,125,125,0.13446664107153966
126,h2_storage,2030,1,126,126,0.13525252532862506
127,h2_storage,2030,1,127,127,0.13763544611233205
128,h2_storage,2030,1,128,128,0.13522150190362375
129,h2_storage,2030,1,129,129,0.1324763598338355
130,h2_storage,2030,1,130,130,0.12860095821944148
131,h2_storage,2030,1,131,131,0.12528310786446567
132,h2_storage,2030,1,132,132,0.121822278710259
133,h2_storage,2030,1,133,133,0.11883341488472055
134,h2_storage,2030,1,134,134,0.11506270582030591
135,h2_storage,2030,1,135,135,0.10429885546464508
136,h2_storage,2030,1,136,136,0.10079692495889754
137,h2_storage,2030,1,137,137,0.08911848410691363
138,h2_storage,2030,1,138,138,0.08589653156648623
139,h2_storage,2030,1,139,139,0.08589653156648623
140,h2_storage,2030,1,140,140,0.11068290958371203
141,h2_storage,2030,1,141,141,0.12000891450023207
142,h2_storage,2030,1,142,142,0.12631539167728467
143,h2_storage,2030,1,143,143,0.12560697207824975
144,h2_storage,2030,1,144,144,0.15962683377236722
145,h2_storage,2030,1,145,145,0.16149836802365009
146,h2_storage,2030,1,146,146,0.16176353542813415
147,h2_storage,2030,1,147,147,0.1701402832312669
148,h2_storage,2030,1,148,148,0.17322558247700082
149,h2_storage,2030,1,149,149,0.17000330311826628
150,h2_storage,2030,1,150,150,0.16460187460601086
151,h2_storage,2030,1,151,151,0.1634735853325361
152,h2_storage,2030,1,152,152,0.1600994680996986
153,h2_storage,2030,1,153,153,0.1550564040253159
154,h2_storage,2030,1,154,154,0.15018809535308963
155,h2_storage,2030,1,155,155,0.14736056891692006
156,h2_storage,2030,1,156,156,0.14198662143184246
157,h2_storage,2030,1,157,157,0.14364064379924166
158,h2_storage,2030,1,158,158,0.14128734367946758
159,h2_storage,2030,1,159,159,0.1444172178678951
160,h2_storage,2030,1,160,160,0.14207363219947225
161,h2_storage,2030,1,161,161,0.13774743585350954
162,h2_storage,2030,1,162,162,0.13700609927382834
163,h2_storage,2030,1,163,163,0.13827418942194278
164,h2_storage,2030,1,164,164,0.1538925406473585
165,h2_storage,2030,1,165,165,0.1606613922021939
166,h2_storage,2030,1,166,166,0.1583880668653032
167,h2_storage,2030,1,167,167,0.15946878875530665
168,h2_storage,2030,1,168,168,0.15608730489172984
169,h2_storage,2030,1,169,169,0.15215433624855618
170,h2_storage,2030,1,170,170,0.14795801002589978
171,h2_storage,2030,1,171,171,0.13586752157184082
172,h2_storage,2030,1,172,172,0.13127733385724688
173,h2_storage,2030,1,173,173,0.12932538932267967
174,h2_storage,2030,1,174,174,0.12523347929471115
175,h2_storage,2030,1,175,175,0.1282387393347557
176,h2_storage,2030,1,176,176,0.1686535822396612
177,h2_storage,2030,1,177,177,0.1686437684406738
178,h2_storage,2030,1,178,178,0.1655280676369086
179,h2_storage,2030,1,179,179,0.1629970594620893
180,h2_storage,2030,1,180,180,0.1579088634188653
181,h2_storage,2030,1,181,181,0.15947593045999336
182,h2_storage,2030,1,182,182,0.16841483063280208
183,h2_storage,2030,1,183,183,0.16737349684057903
184,h2_storage,2030,1,184,184,0.16599442395202466
185,h2_storage,2030,1,185,185,0.16194747891844838
186,h2_storage,2030,1,186,186,0.1595939404906958
187,h2_storage,2030,1,187,187,0.15064730694886277
188,h2_storage,2030,1,188,188,0.1472156030022813
189,h2_storage,2030,1,189,189,0.14398949938013536
190,h2_storage,2030,1,190,190,0.13996676378759035
191,h2_storage,2030,1,191,191,0.14026604351120264
192,h2_storage,2030,1,192,192,0.1351113010372396
193,h2_storage,2030,1,193,193,0.1330023400085091
194,h2_storage,2030,1,194,194,0.13245943532851429
195,h2_storage,2030,1,195,195,0.12673750579329365
196,h2_storage,2030,1,196,196,0.1271807816049416
197,h2_storage,2030,1,197,197,0.12538659077587266
198,h2_storage,2030,1,198,198,0.1234719706264052
199,h2_storage,2030,1,199,199,0.11961825151207334
200,h2_storage,2030,1,200,200,0.1175120714078623
201,h2_storage,2030,1,201,201,0.11365105869774132
202,h2_storage,2030,1,202,202,0.10950336099394646
203,h2_storage,2030,1,203,203,0.10517283156402926
204,h2_storage,2030,1,204,204,0.09288434420836211
205,h2_storage,2030,1,205,205,0.08865205588141686
206,h2_storage,2030,1,206,206,0.08460058657880598
207,h2_storage,2030,1,207,207,0.08293840895818601
208,h2_storage,2030,1,208,208,0.07840407285224732
209,h2_storage,2030,1,209,209,0.07272491516334115
210,h2_storage,2030,1,210,210,0.06861512694337898
211,h2_storage,2030,1,211,211,0.05977926399505769
212,h2_storage,2030,1,212,212,0.05134599597778981
213,h2_storage,2030,1,213,213,0.040343630044292915
214,h2_storage,2030,1,214,214,0.03886186032065178
215,h2_storage,2030,1,215,215,0.034173768470602287
216,h2_storage,2030,1,216,216,0.03821526435653432
217,h2_storage,2030,1,217,217,0.03650032325952984
218,h2_storage,2030,1,218,218,0.03231847365393238
219,h2_storage,2030,1,219,219,0.02807266671255678
220,h2_storage,2030,1,220,220,0.02382778369015046
221,h2_storage,2030,1,221,221,0.019918454009980956
222,h2_storage,2030,1,222,222,0.022471614228981324
223,h2_storage,2030,1,223,223,0.018546404377636702
224,h2_storage,2030,1,224,224,0.017855414240416718
225,h2_storage,2030,1,225,225,0.022005897085186635
226,h2_storage,2030,1,226,226,0.015157355508970051
227,h2_storage,2030,1,227,227,0.016057720398988843
228,h2_storage,2030,1,228,228,0.013249682675907164
229,h2_storage,2030,1,229,229,0.012349542835354974
230,h2_storage,2030,1,230,230,0.010079064506594869
231,h2_storage,2030,1,231,231,0.01030722572545676
232,h2_storage,2030,1,232,232,0.016855021747810846
233,h2_storage,2030,1,233,233,0.028401855155665446
234,h2_storage,2030,1,234,234,0.02614655421811702
235,h2_storage,2030,1,235,235,0.025771476684571044
236,h2_storage,2030,1,236,236,0.014632147673189416
237,h2_storage,2030,1,237,237,0.013132418527056742
238,h2_storage,2030,1,238,238,0.010414439137869231
239,h2_storage,2030,1,239,239,0.010322376050657132
240,h2_storage,2030,1,240,240,0.01284185736131765
241,h2_storage,2030,1,241,241,0.0016568357672241782
242,h2_storage,2030,1,242,242,0.0016527702228587367
243,h2_storage,2030,1,243,243,0.0
244,h2_storage,2030,1,244,244,0.004515694700920888
245,h2_storage,2030,1,245,245,0.015198933480061154
246,h2_storage,2030,1,246,246,0.018649238708899174
247,h2_storage,2030,1,247,247,0.026775077538391735
248,h2_storage,2030,1,248,248,0.03790476277765085
249,h2_storage,2030,1,249,249,0.03566939326531158
250,h2_storage,2030,1,250,250,0.01883206345254184
251,h2_storage,2030,1,251,251,0.01333110046392988
252,h2_storage,2030,1,252,252,0.029763914104527243
253,h2_storage,2030,1,253,253,0.03030543152899982
254,h2_storage,2030,1,254,254,0.013130260438950665
255,h2_storage,2030,1,255,255,0.03331964775060432
256,h2_storage,2030,1,256,256,0.037661183242257666
257,h2_storage,2030,1,257,257,0.03540298322940978
258,h2_storage,2030,1,258,258,0.020034509957878838
259,h2_storage,2030,1,259,259,0.004707210344538001
260,h2_storage,2030,1,260,260,0.00481097217553637
261,h2_storage,2030,1,261,261,0.0
262,h2_storage,2030,1,262,262,0.025786781039518
263,h2_storage,2030,1,263,263,0.023086132502020146
264,h2_storage,2030,1,264,264,0.01818220191175288
265,h2_storage,2030,1,265,265,0.0147975110737604
266,h2_storage,2030,1,266,266,0.0032959403860271697
267,h2_storage,2030,1,267,267,0.0012987427211333027
268,h2_storage,2030,1,268,268,0.0
269,h2_storage,2030,1,269,269,0.03901205083977141
270,h2_storage,2030,1,270,270,0.08668689181126696
271,h2_storage,2030,1,271,271,0.0942717567899054
272,h2_storage,2030,1,272,272,0.0942717567899054
273,h2_storage,2030,1,273,273,0.09494390194536383
274,h2_storage,2030,1,274,274,0.10025997272848414
275,h2_storage,2030,1,275,275,0.11590710289760477
276,h2_storage,2030,1,276,276,0.1181532762791924
277,h2_storage,2030,1,277,277,0.1274108874096651
278,h2_storage,2030,1,278,278,0.16708075763223368
279,h2_storage,2030,1,279,279,0.15116473514938303
280,h2_storage,2030,1,280,280,0.15731203072106645
281,h2_storage,2030,1,281,281,0.15318045113941955
282,h2_storage,2030,1,282,282,0.14953301252259169
283,h2_storage,2030,1,283,283,0.14953301252259169
284,h2_storage,2030,1,284,284,0.13469061482339847
285,h2_storage,2030,1,285,285,0.13440528050117947
286,h2_storage,2030,1,286,286,0.11693439126956082
287,h2_storage,2030,1,287,287,0.11347761243081265
288,h2_storage,2030,1,288,288,0.10300148221882081
289,h2_storage,2030,1,289,289,0.09955267808290437
290,h2_storage,2030,1,290,290,0.08732177923493736
291,h2_storage,2030,1,291,291,0.0720570051746253
292,h2_storage,2030,1,292,292,0.059905865175367674
293,h2_storage,2030,1,293,293,0.04976530288781994
294,h2_storage,2030,1,294,294,0.03373303622405534
295,h2_storage,2030,1,295,295,0.07074691296208704
296,h2_storage,2030,1,296,296,0.07436766178370759
297,h2_storage,2030,1,297,297,0.07127885456711561
298,h2_storage,2030,1,298,298,0.05911868273262194
299,h2_storage,2030,1,299,299,0.04053810903909886
300,h2_storage,2030,1,300,300,0.022328884224240217
301,h2_storage,2030,1,301,301,0.0820674400705807
302,h2_storage,2030,1,302,302,0.08917987954561725
303,h2_storage,2030,1,303,303,0.12149793204524512
304,h2_storage,2030,1,304,304,0.13167424528000143
305,h2_storage,2030,1,305,305,0.1376795786451831
306,h2_storage,2030,1,306,306,0.12588480343223024
307,h2_storage,2030,1,307,307,0.11660186669493051
308,h2_storage,2030,1,308,308,0.1227089365672246
309,h2_storage,2030,1,309,309,0.10863981898766922
310,h2_storage,2030,1,310,310,0.10240421381240902
311,h2_storage,2030,1,311,311,0.09839056876125303
312,h2_storage,2030,1,312,312,0.08411541214000456
313,h2_storage,2030,1,313,313,0.07863117357514487
314,h2_storage,2030,1,314,314,0.07765186752877815
315,h2_storage,2030,1,315,315,0.07365403219382267
316,h2_storage,2030,1,316,316,0.06489609635344278
317,h2_storage,2030,1,317,317,0.06006778670305563
318,h2_storage,2030,1,318,318,0.05038167859048761
319,h2_storage,2030,1,319,319,0.028380421092324103
320,h2_storage,2030,1,320,320,0.021280538324847123
321,h2_storage,2030,1,321,321,0.017318822476251904
322,h2_storage,2030,1,322,322,0.007234885184784484
323,h2_storage,2030,1,323,323,0.0
324,h2_storage,2030,1,324,324,0.004161235410744597
325,h2_storage,2030,1,325,325,0.0
326,h2_storage,2030,1,326,326,0.013459591541102439
327,h2_storage,2030,1,327,327,0.022824476820921345
328,h2_storage,2030,1,328,328,0.02950822845018453
329,h2_storage,2030,1,329,329,0.039105868658730815
330,h2_storage,2030,1,330,330,0.07824663719777628
331,h2_storage,2030,1,331,331,0.0875834602416226
332,h2_storage,2030,1,332,332,0.09460609638681046
333,h2_storage,2030,1,333,333,0.09719082275498035
334,h2_storage,2030,1,334,334,0.09249851767559139
335,h2_storage,2030,1,335,335,0.0862421527345114
336,h2_storage,2030,1,336,336,0.08623638800285577
337,h2_storage,2030,1,337,337,0.08259172602994641
338,h2_storage,2030,1,338,338,0.07879442351290501
339,h2_storage,2030,1,339,339,0.0881917815066625
340,h2_storage,2030,1,340,340,0.09247066265244583
341,h2_storage,2030,1,341,341,0.09569827817610563
342,h2_storage,2030,1,342,342,0.08987255487226616
343,h2_storage,2030,1,343,343,0.07579083003041268
344,h2_storage,2030,1,344,344,0.06690974417706089
345,h2_storage,2030,1,345,345,0.05941421052287802
346,h2_storage,2030,1,346,346,0.06481506345469307
347,h2_storage,2030,1,347,347,0.05382478046258817
348,h2_storage,2030,1,348,348,0.059194118578562493
349,h2_storage,2030,1,349,349,0.024724491806012203
350,h2_storage,2030,1,350,350,0.033387790572055
351,h2_storage,2030,1,351,351,0.027717149327910365
352,h2_storage,2030,1,352,352,0.023016829292615937
353,h2_storage,2030,1,353,353,0.012157195310258906
354,h2_storage,2030,1,354,354,0.019812687954828517
355,h2_storage,2030,1,355,355,0.0
356,h2_storage,2030,1,356,356,0.007302721343281697
357,h2_storage,2030,1,357,357,0.012382776339539684
358,h2_storage,2030,1,358,358,0.008426307544748898
359,h2_storage,2030,1,359,359,0.008361164378041895
360,h2_storage,2030,1,360,360,0.018646932553464134
361,h2_storage,2030,1,361,361,0.010899704517449722
362,h2_storage,2030,1,362,362,0.010476131045845941
363,h2_storage,2030,1,363,363,0.006981907613843889
364,h2_storage,2030,1,364,364,0.0047874627382088735
365,h2_storage,2030,1,365,365,0.0
366,h2_storage,2030,2,1,1,0.002695353540966392
367,h2_storage,2030,2,2,2,0.0028008669779183626
368,h2_storage,2030,2,3,3,0.002234589151971386
369,h2_storage,2030,2,4,4,0.001817631395096685
370,h2_storage,2030,2,5,5,0.00265024469637587
371,h2_storage,2030,2,6,6,0.0025689281819767755
372,h2_storage,2030,2,7,7,0.0010627983899142528
373,h2_storage,2030,2,8,8,0.0006871202928276513
374,h2_storage,2030,2,9,9,0.00044302059040758374
375,h2_storage,2030,2,10,10,0.0007825308015093364
376,h2_storage,2030,2,11,11,0.002338519864161264
377,h2_storage,2030,2,12,12,0.002150220841829852
378,h2_storage,2030,2,13,13,0.0026235731652716203
379,h2_storage,2030,2,14,14,0.003512401829520549
380,h2_storage,2030,2,15,15,0.005247855416326467
381,h2_storage,2030,2,16,16,0.008409576579993682
382,h2_storage,2030,2,17,17,0.009714588459812943
383,h2_storage,2030,2,18,18,0.009423813238835182
384,h2_storage,2030,2,19,19,0.009696868190298327
385,h2_storage,2030,2,20,20,0.013075769234446468
386,h2_storage,2030,2,21,21,0.01234216925786091
387,h2_storage,2030,2,22,22,0.013042393348155183
388,h2_storage,2030,2,23,23,0.015602751061863616
389,h2_storage,2030,2,24,24,0.014918168186881966
390,h2_storage,2030,2,25,25,0.014693252994588157
391,h2_storage,2030,2,26,26,0.014279808725772046
392,h2_storage,2030,2,27,27,0.014102218254837384
393,h2_storage,2030,2,28,28,0.013758650478144126
394,h2_storage,2030,2,29,29,0.014627227433977028
395,h2_storage,2030,2,30,30,0.014094102291779048
396,h2_storage,2030,2,31,31,0.013931958810250257
397,h2_storage,2030,2,32,32,0.014007379994427093
398,h2_storage,2030,2,33,33,0.01832155051535222
399,h2_storage,2030,2,34,34,0.01703028284020564
400,h2_storage,2030,2,35,35,0.01737849496200081
401,h2_storage,2030,2,36,36,0.018768541217207592
402,h2_storage,2030,2,37,37,0.021120846089131524
403,h2_storage,2030,2,38,38,0.02214083739794829
404,h2_storage,2030,2,39,39,0.0243748517198695
405,h2_storage,2030,2,40,40,0.025595134748493474
406,h2_storage,2030,2,41,41,0.026749796550825544
407,h2_storage,2030,2,42,42,0.02550523564862887
408,h2_storage,2030,2,43,43,0.023471287764202025
409,h2_storage,2030,2,44,44,0.024024163358108547
410,h2_storage,2030,2,45,45,0.023575908433861023
411,h2_storage,2030,2,46,46,0.0222925891229868
412,h2_storage,2030,2,47,47,0.020711934412567645
413,h2_storage,2030,2,48,48,0.019079918444778774
414,h2_storage,2030,2,49,49,0.01848128445203035
415,h2_storage,2030,2,50,50,0.016985227396419514
416,h2_storage,2030,2,51,51,0.015671503829699746
417,h2_storage,2030,2,52,52,0.015500059598887766
418,h2_storage,2030,2,53,53,0.01536765617391373
419,h2_storage,2030,2,54,54,0.01398087098979893
420,h2_storage,2030,2,55,55,0.01386589095690976
421,h2_storage,2030,2,56,56,0.013742198108895721
422,h2_storage,2030,2,57,57,0.013649535042504463
423,h2_storage,2030,2,58,58,0.012393883844608867
424,h2_storage,2030,2,59,59,0.010951320203502911
425,h2_storage,2030,2,60,60,0.008630405217270277
426,h2_storage,2030,2,61,61,0.010177244962920261
427,h2_storage,2030,2,62,62,0.008745318307641579
428,h2_storage,2030,2,63,63,0.00899792197447033
429,h2_storage,2030,2,64,64,0.014520467113277306
430,h2_storage,2030,2,65,65,0.012307390828508881
431,h2_storage,2030,2,66,66,0.01131333648660319
432,h2_storage,2030,2,67,67,0.011149898787147306
433,h2_storage,2030,2,68,68,0.011519660328265617
434,h2_storage,2030,2,69,69,0.010769164710962119
435,h2_storage,2030,2,70,70,0.008786785820285076
436,h2_storage,2030,2,71,71,0.007816499266968993
437,h2_storage,2030,2,72,72,0.009080463000752267
438,h2_storage,2030,2,73,73,0.009773765393119074
439,h2_storage,2030,2,74,74,0.010578284297168998
440,h2_storage,2030,2,75,75,0.01091104281723495
441,h2_storage,2030,2,76,76,0.011847782523633874
442,h2_storage,2030,2,77,77,0.011270228661167881
443,h2_storage,2030,2,78,78,0.012934136801330312
444,h2_storage,2030,2,79,79,0.013594969314706088
445,h2_storage,2030,2,80,80,0.010656196014595998
446,h2_storage,2030,2,81,81,0.009335696295831374
447,h2_storage,2030,2,82,82,0.009161203470592395
448,h2_storage,2030,2,83,83,0.008293368233877602
449,h2_storage,2030,2,84,84,0.007037419251375965
450,h2_storage,2030,2,85,85,0.006024207270785069
451,h2_storage,2030,2,86,86,0.004324480565960309
452,h2_storage,2030,2,87,87,0.004210290994432573
453,h2_storage,2030,2,88,88,0.009499215501731181
454,h2_storage,2030,2,89,89,0.008726446610775217
455,h2_storage,2030,2,90,90,0.00864364322133544
456,h2_storage,2030,2,91,91,0.007568363505409859
457,h2_storage,2030,2,92,92,0.0067731727003688975
458,h2_storage,2030,2,93,93,0.004600363574469569
459,h2_storage,2030,2,94,94,0.0027129046626623906
460,h2_storage,2030,2,95,95,0.0019651420376254245
461,h2_storage,2030,2,96,96,0.0
462,h2_storage,2030,2,97,97,0.0031759374104026535
463,h2_storage,2030,2,98,98,0.002361535881545681
464,h2_storage,2030,2,99,99,0.002232007323525185
465,h2_storage,2030,2,100,100,0.004457709829770998
466,h2_storage,2030,2,101,101,0.004396910438330231
467,h2_storage,2030,2,102,102,0.0026310865752098354
468,h2_storage,2030,2,103,103,0.003181113959863321
469,h2_storage,2030,2,104,104,0.002474517058879142
470,h2_storage,2030,2,105,105,0.0018783462180582116
471,h2_storage,2030,2,106,106,0.0
472,h2_storage,2030,2,107,107,0.0049309884722164785
473,h2_storage,2030,2,108,108,0.00462729720558488
474,h2_storage,2030,2,109,109,0.0034458475424880355
475,h2_storage,2030,2,110,110,0.00524263673133771
476,h2_storage,2030,2,111,111,0.005546080552396495
477,h2_storage,2030,2,112,112,0.008229060350672193
478,h2_storage,2030,2,113,113,0.007896513252583438
479,h2_storage,2030,2,114,114,0.014626309023134658
480,h2_storage,2030,2,115,115,0.013345923117457768
481,h2_storage,2030,2,116,116,0.01252489287120995
482,h2_storage,2030,2,117,117,0.011507800037714455
483,h2_storage,2030,2,118,118,0.014675142185494238
484,h2_storage,2030,2,119,119,0.015926806568002272
485,h2_storage,2030,2,120,120,0.015980719931079645
486,h2_storage,2030,2,121,121,0.015602093020010463
487,h2_storage,2030,2,122,122,0.010040544984452008
488,h2_storage,2030,2,123,123,0.0029276684055406935
